ATPex_fap,ATPex_srb,ATPex_syn,CO2ex_gen,H2Sex_gen,H2ex_gen,H2pool_gen,NH3_syn,O2expool_gen,PHB_fap,SO4ex_gen,ac_pool,bm_fap_srb_syn,glycpool_gen,glyox_syn,hv_gen,polyglcex_gen,dG
20.0,2.0,0.0,0.0,4.0,0.0,-8.0,0.0,0.0,0.0,-4.0,-4.0,0.0,0.0,4.0,-57.0,0.0,-576.494633355018
0.0,0.0,0.0,-16.0,0.0,0.0,-39.0,0.0,0.0,15.0,0.0,-30.0,0.0,8.0,0.0,-164.0,0.0,16.56295736213986
0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,-4.0,-8.0,0.0,0.0,8.0,-114.0,0.0,-44.16529712991871
0.0,0.0,0.0,0.0,57503420.0,0.0,0.0,-51953976.0,0.0,0.0,-57503420.0,-206020756.0,4152000.0,0.0,110533060.0,-1575096105.0,0.0,-331.60566144995727
0.0,0.0,0.0,0.0,3503975280.0,0.0,0.0,-15707243562.0,17637005855.0,0.0,-3503975280.0,-4905565392.0,1255274000.0,-23963226060.0,0.0,-222466561009.0,0.0,-715.6801615672182
31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-4.0,0.0,4.0,0.0,-82.0,0.0,-714.2228081743676
0.0,9.0,0.0,0.0,12.0,0.0,0.0,0.0,24.0,0.0,-12.0,0.0,0.0,0.0,0.0,-272.0,0.0,-48.124276189813905
20.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,-5.0,0.0,0.0,0.0,0.0,-112.0,0.0,-343.9814742675817
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1689255.0,3113130.0,365664.0,0.0,0.0,135000.0,-6151521.0,0.0,-37819229.0,771821.0,-460.03646150860806
0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,-49.0,1.0,-12.446097516793273
0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,-44.0,44.0,-627.0,0.0,6.2650454038472665
0.0,0.0,0.0,0.0,57503420.0,0.0,92005472.0,-65167704.0,0.0,0.0,-57503420.0,-275171540.0,5208000.0,0.0,155397956.0,-2214420873.0,0.0,-297.41266677880765
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-4.0,4.0,-57.0,0.0,3.2184797735670365
4139640.0,0.0,0.0,0.0,3940255.0,0.0,0.0,-300312.0,8130626.0,0.0,-3940255.0,0.0,24000.0,-551952.0,0.0,-71668432.0,0.0,-135.64945323245018
0.0,0.0,0.0,0.0,901265.0,0.0,1442024.0,-3941595.0,0.0,0.0,-901265.0,-6125581.0,315000.0,-6605837.0,5487048.0,-78190434.0,0.0,-511.06899160591234
0.0,0.0,0.0,0.0,0.0,0.0,137988.0,-25026.0,66839.0,0.0,0.0,-45996.0,2000.0,0.0,0.0,-833023.0,0.0,-307.3903742920683
0.0,4042665.0,0.0,14707408.0,5390220.0,0.0,0.0,-300312.0,0.0,0.0,-5390220.0,0.0,24000.0,-7905656.0,0.0,-9444324.0,0.0,-277.44586501896913
680160.0,0.0,0.0,0.0,1606680.0,0.0,-6847835.0,-187695.0,0.0,90688.0,-1606680.0,-163594.0,15000.0,-362752.0,0.0,-1088256.0,0.0,-262.9010585970187
0.0,0.0,0.0,-18779619352.0,0.0,0.0,-66135933149.0,-22793017611.0,0.0,0.0,0.0,0.0,1821547000.0,-32502128230.0,0.0,-186522250892.0,0.0,-932.1004245886845
210.0,0.0,0.0,112.0,15.0,0.0,24.0,0.0,0.0,28.0,-15.0,0.0,0.0,-112.0,0.0,-336.0,0.0,-676.9112071424483
0.0,0.0,0.0,-23001368.0,0.0,0.0,0.0,-9309672.0,0.0,0.0,0.0,-27809536.0,744000.0,0.0,22199708.0,-316345839.0,0.0,-315.38687031242694
10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,2.0,0.0,-41.0,0.0,-498.41051098620204
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1689255.0,1270074.0,0.0,0.0,-2084490.0,135000.0,-2831073.0,0.0,-29576939.0,603611.0,-615.0120320435423
0.0,0.0,0.0,0.0,0.0,0.0,-19.0,0.0,-2.0,5.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,65.82271958138196
0.0,0.0,0.0,0.0,18615.0,0.0,-49664.0,-37539.0,0.0,0.0,-18615.0,-45729.0,3000.0,-64861.0,41596.0,-592743.0,0.0,-570.7271009362717
0.0,0.0,0.0,0.0,2035128.0,0.0,-9847415.0,-237747.0,-68994.0,390966.0,-2035128.0,0.0,19000.0,-1218894.0,0.0,0.0,0.0,-102.60639003869184
0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,255.0,66.0,0.0,0.0,0.0,-264.0,0.0,-2156.0,44.0,5.105704594305742
19.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,4.0,-57.0,0.0,-603.4216438737859
0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0,-4.0,4.0,-63.0,0.0,6.038789072103071
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-2.0,0.0,2.0,0.0,-41.0,0.0,-6.247144821973221
217.0,0.0,0.0,0.0,20.0,32.0,0.0,0.0,0.0,0.0,-20.0,-56.0,0.0,0.0,56.0,-798.0,0.0,-500.5410753961176
60.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,-4.0,-4.0,0.0,-8.0,12.0,-171.0,0.0,-629.5861466059057
0.0,0.0,0.0,0.0,182197512.0,0.0,-989117161.0,-348624693.0,0.0,0.0,-182197512.0,-26264574.0,27861000.0,-908597840.0,294115136.0,-4191140688.0,0.0,-638.630407720743
0.0,0.0,0.0,0.0,3748920.0,0.0,-18139975.0,-437955.0,0.0,781932.0,-3748920.0,0.0,35000.0,-2437788.0,0.0,-1126902.0,22998.0,-97.61661662654754
1389660.0,0.0,0.0,327188.0,964008.0,0.0,-4108701.0,-112617.0,0.0,185288.0,-964008.0,0.0,9000.0,-741152.0,0.0,-2223456.0,0.0,-426.88194319875254
0.0,0.0,0.0,337113340.0,11820765.0,0.0,0.0,-900936.0,0.0,152295418.0,-11820765.0,0.0,72000.0,-474803362.0,0.0,-215005296.0,0.0,33.09975727284272
0.0,0.0,0.0,0.0,88392785544.0,0.0,-385029455001.0,-23092453701.0,0.0,0.0,-88392785544.0,-12742209438.0,1845477000.0,-35435315760.0,0.0,-93675670816.0,1911748384.0,-348.52623762121925
0.0,0.0,0.0,0.0,3748920.0,0.0,-18139975.0,-437955.0,0.0,781932.0,-3748920.0,68994.0,35000.0,-2437788.0,0.0,-1103904.0,0.0,-96.68547313949311
0.0,0.0,0.0,0.0,20.0,0.0,-59.0,0.0,0.0,35.0,-20.0,-98.0,0.0,0.0,28.0,-399.0,0.0,28.642905942906886
0.0,26061.0,0.0,0.0,52122.0,0.0,-158896.0,-75078.0,0.0,0.0,-52122.0,-91458.0,6000.0,-129722.0,83192.0,-1185486.0,0.0,-569.2147619141912
0.0,0.0,0.0,88.0,33.0,0.0,0.0,0.0,0.0,0.0,-33.0,0.0,0.0,-44.0,0.0,-48.0,0.0,58.698297679533184
0.0,0.0,0.0,0.0,221702559840.0,0.0,0.0,-394411436742.0,1275617976610.0,346470320526.0,-221702559840.0,-31959400680.0,31520134000.0,-1385881282104.0,0.0,-11589096138239.0,0.0,-319.06343742800874
0.0,52969.0,0.0,0.0,105938.0,0.0,-741172.0,-375390.0,0.0,0.0,-105938.0,-569158.0,30000.0,-382070.0,0.0,-4267704.0,87096.0,-787.956843412461
0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,12.0,0.0,-44.0,0.0,0.0,20.0,-285.0,0.0,2.749981133722164
0.0,0.0,0.0,0.0,24622860.0,0.0,-8527832.0,-21021840.0,0.0,0.0,-24622860.0,-81808244.0,1680000.0,0.0,43171604.0,-615195357.0,0.0,-335.9998735274612
0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,209.0,80.0,-130.0,-342.0,0.0,182.0,0.0,-3731.0,0.0,18.59506611018373
0.0,279.0,0.0,0.0,372.0,0.0,0.0,0.0,744.0,0.0,-372.0,-528.0,0.0,0.0,0.0,-8624.0,176.0,-62.28055907494085
0.0,0.0,0.0,-215048.0,0.0,0.0,-265076.0,-75078.0,0.0,0.0,0.0,-68302.0,6000.0,-76414.0,114252.0,-1628091.0,0.0,-406.57016476429607
0.0,0.0,0.0,531778.0,0.0,0.0,0.0,-563085.0,0.0,121888.0,0.0,0.0,45000.0,-2050507.0,505932.0,-7209531.0,0.0,-685.3400216310954
0.0,3.0,0.0,176.0,6.0,240.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,-88.0,0.0,-96.0,0.0,-33.686232608998594
172485.0,0.0,0.0,0.0,214224.0,0.0,-1036570.0,-25026.0,-34497.0,22998.0,-214224.0,0.0,2000.0,-91992.0,0.0,0.0,0.0,-367.4535538233915
0.0,0.0,0.0,70234365298.0,0.0,0.0,0.0,-63247321377.0,0.0,0.0,0.0,0.0,5054529000.0,-151361240591.0,0.0,-398182144164.0,0.0,-1251.5804362114577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2252340.0,1063556.0,487552.0,0.0,0.0,180000.0,-8202028.0,3087284.0,-43993797.0,0.0,-504.3834925623456
0.0,0.0,0.0,80.0,0.0,0.0,186.0,0.0,0.0,0.0,0.0,-66.0,0.0,26.0,0.0,-533.0,0.0,-19.24037938572381
0.0,135.0,0.0,0.0,180.0,0.0,0.0,0.0,492.0,0.0,-180.0,0.0,0.0,-264.0,0.0,-4312.0,88.0,-51.67465377131854
576004.0,0.0,0.0,0.0,0.0,0.0,0.0,-150156.0,0.0,0.0,0.0,0.0,12000.0,-526092.0,250116.0,-3564153.0,0.0,-714.4907089129701
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25026.0,89837.0,137988.0,0.0,-275976.0,2000.0,-45996.0,0.0,-1890931.0,0.0,-123.91912901730605
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,-12.0,0.0,0.0,0.0,-79.0,0.0,13.606095001188427
0.0,0.0,0.0,-10997534.0,0.0,0.0,-21736468.0,-1501560.0,0.0,0.0,0.0,2739007.0,120000.0,0.0,0.0,-43824112.0,0.0,-233.1151249063402
0.0,0.0,0.0,0.0,69615623496.0,0.0,-336850524905.0,-21082440459.0,-11635424136.0,0.0,-69615623496.0,0.0,1684843000.0,-38748019314.0,0.0,0.0,0.0,-432.8279527457104
0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,12.0,7.0,0.0,0.0,0.0,-13.0,0.0,-120.0,0.0,27.713170053301525
0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,38.0,0.0,0.0,0.0,0.0,-44.0,44.0,-627.0,0.0,6.2650454038472665
0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,-21.0,0.0,1.0,0.0,-91.0,0.0,7.900756676239689
0.0,0.0,0.0,0.0,383996520.0,0.0,-1775189877.0,-110327121.0,-72543424.0,0.0,-383996520.0,-89655782.0,8817000.0,-113117584.0,0.0,0.0,0.0,-423.5681806763013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,-2.0,0.0,-32.0,0.0,9.330771820902664
39273250.0,0.0,0.0,0.0,3940255.0,0.0,-15709300.0,-300312.0,0.0,0.0,-3940255.0,-551952.0,24000.0,0.0,0.0,-62837200.0,0.0,-883.7005422001029
0.0,0.0,0.0,0.0,74911937600.0,0.0,119859100160.0,-2435865067776.0,0.0,0.0,-74911937600.0,-4476945962496.0,194666752000.0,0.0,0.0,-30575596779203.0,0.0,-883.2298593411348
0.0,0.0,0.0,-8.0,0.0,0.0,-13.0,0.0,0.0,5.0,0.0,-10.0,0.0,0.0,4.0,-57.0,0.0,21.330450112759294
93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,0.0,0.0,0.0,-196.0,4.0,-872.2177231333093
0.0,0.0,0.0,1232.0,15.0,0.0,864.0,0.0,0.0,308.0,-15.0,0.0,0.0,-1232.0,0.0,-336.0,0.0,11.951389852987823
483313.0,0.0,0.0,7740608.0,1285344.0,0.0,0.0,-150156.0,0.0,2073140.0,-1285344.0,0.0,12000.0,-8292560.0,0.0,-2964608.0,0.0,-90.66553824758061
0.0,4349817.0,0.0,58597952.0,21223884.0,0.0,0.0,-1801872.0,0.0,0.0,-21223884.0,0.0,144000.0,-32610688.0,0.0,-35575296.0,0.0,-156.5428014788981
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.0,62.0,0.0,-176.0,0.0,0.0,52.0,-741.0,0.0,7.496886779749584
0.0,0.0,0.0,-20588918008.0,0.0,0.0,-60835190801.0,-23285228979.0,0.0,0.0,0.0,-8834570580.0,1860883000.0,-23667557650.0,0.0,-202001497928.0,0.0,-920.6959332682814
0.0,0.0,0.0,4791281027404.0,1732071733920.0,0.0,0.0,-305167819806.0,0.0,0.0,-1732071733920.0,-249685770840.0,24388062000.0,-2706831392738.0,0.0,-3233658621927.0,0.0,-231.36578489614493
0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,-16.0,0.0,7.726731753493046
0.0,0.0,0.0,16517786.0,2570688.0,0.0,0.0,-300312.0,0.0,4560908.0,-2570688.0,310971.0,24000.0,-18243632.0,0.0,-4975536.0,0.0,-30.596802760989597
0.0,0.0,0.0,0.0,3940255.0,0.0,0.0,-300312.0,7854650.0,0.0,-3940255.0,-551952.0,24000.0,0.0,0.0,-62837200.0,0.0,-12.96996061161035
0.0,93.0,0.0,0.0,124.0,0.0,0.0,0.0,72.0,0.0,-124.0,-176.0,0.0,0.0,176.0,-2508.0,0.0,-56.370122913643186
0.0,0.0,0.0,0.0,0.0,0.0,137988.0,-25026.0,89837.0,0.0,0.0,0.0,2000.0,-45996.0,0.0,-856021.0,0.0,-288.3056351529345
0.0,0.0,0.0,-221274.0,0.0,0.0,-456244.0,-187695.0,0.0,0.0,0.0,0.0,15000.0,-422645.0,188312.0,-2683446.0,0.0,-599.0107263268329
60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-20.0,12.0,-171.0,0.0,-620.8230646195686
44792770.0,0.0,0.0,0.0,3940255.0,0.0,-17089180.0,-300312.0,0.0,275976.0,-3940255.0,0.0,24000.0,-1103904.0,0.0,-71668432.0,0.0,-888.3690920757958
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4654836.0,-2923024.0,0.0,0.0,-8708616.0,372000.0,-4737668.0,4891028.0,-69697149.0,0.0,-666.139436976026
210.0,0.0,0.0,0.0,15.0,0.0,-60.0,0.0,0.0,0.0,-15.0,-21.0,0.0,0.0,0.0,-343.0,7.0,-876.4572589838681
0.0,0.0,0.0,0.0,57840480.0,0.0,0.0,-6757020.0,341077665.0,90391422.0,-57840480.0,-8337960.0,540000.0,-361565688.0,0.0,-2886130772.0,58900628.0,-8.163977673575758
0.0,0.0,0.0,0.0,0.0,0.0,-33117142998.0,-9054156540.0,-17338228949.0,0.0,0.0,-16640892840.0,723580000.0,0.0,0.0,-13237794140.0,0.0,-1394.7596387366407
0.0,0.0,0.0,82.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-44.0,0.0,-48.0,0.0,-24.24168051917641
0.0,0.0,0.0,0.0,11246760.0,0.0,-47934845.0,-1313865.0,0.0,770848.0,-11246760.0,-1553254.0,105000.0,-2403232.0,0.0,-1088256.0,0.0,-127.2815784329575
0.0,0.0,0.0,170.0,0.0,0.0,120.0,0.0,0.0,44.0,0.0,3.0,0.0,-176.0,0.0,-48.0,0.0,11.340778622179322
0.0,8625513.0,0.0,0.0,11500684.0,0.0,0.0,-5405616.0,0.0,0.0,-11500684.0,-32471024.0,432000.0,0.0,22535888.0,-321136404.0,0.0,-223.34309117267418
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,-3.0,-3.0,0.0,0.0,0.0,-49.0,1.0,18.929605529291635
0.0,0.0,0.0,-4.0,0.0,0.0,-13.0,0.0,0.0,5.0,0.0,-8.0,0.0,0.0,0.0,-32.0,0.0,26.953112912420888
0.0,0.0,0.0,0.0,0.0,0.0,-297222.0,-137643.0,0.0,0.0,0.0,67949.0,11000.0,-320927.0,0.0,-1087184.0,0.0,-962.5532375106844
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1689255.0,2381802.0,0.0,0.0,0.0,135000.0,-5054529.0,0.0,-31846717.0,649933.0,-554.5495599966283
0.0,0.0,0.0,2756932.0,0.0,5569894.0,0.0,-325338.0,0.0,0.0,0.0,-1976414.0,26000.0,0.0,0.0,-10231351.0,0.0,-236.67728363583217
0.0,0.0,0.0,35274011710.0,6843782660.0,0.0,0.0,-21082440459.0,0.0,0.0,-6843782660.0,-9581295724.0,1684843000.0,-46803729445.0,0.0,-132727381388.0,0.0,-1092.1552429718915
0.0,0.0,0.0,0.0,42519929304.0,0.0,-205742041595.0,-17917076901.0,0.0,0.0,-42519929304.0,0.0,1431877000.0,-38748019314.0,0.0,-95022630444.0,1939237356.0,-480.64241339545384
0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,-212.0,12.0,-171.0,0.0,38.34420136047779
0.0,0.0,0.0,0.0,0.0,0.0,-365664.0,-563085.0,550158.0,0.0,0.0,0.0,45000.0,-1562955.0,0.0,-8624735.0,176015.0,-647.9926704992818
0.0,0.0,0.0,532.0,15.0,0.0,24.0,0.0,0.0,238.0,-15.0,0.0,0.0,-742.0,0.0,-336.0,0.0,41.23586652084545
0.0,0.0,0.0,0.0,0.0,0.0,-891905.0,-100104.0,0.0,541177.0,0.0,-898370.0,8000.0,-367968.0,0.0,-3148108.0,0.0,-204.3298246952862
0.0,0.0,0.0,14466702.0,4278965.0,0.0,0.0,-3003120.0,-6167372.0,0.0,-4278965.0,-12752871.0,240000.0,0.0,0.0,0.0,0.0,-911.3772113467955
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3491127.0,0.0,0.0,0.0,-9769146.0,279000.0,-601245.0,0.0,-64581167.0,1317983.0,-618.7856811461048
0.0,0.0,0.0,0.0,0.0,1425876.0,0.0,-275286.0,689233.0,0.0,0.0,-505956.0,22000.0,0.0,0.0,-8657297.0,0.0,-324.6953776254626
0.0,27.0,0.0,0.0,36.0,0.0,0.0,0.0,96.0,0.0,-36.0,0.0,0.0,-48.0,0.0,-856.0,16.0,-51.4900609476387
0.0,0.0,0.0,3676852.0,0.0,0.0,5390220.0,-75078.0,0.0,0.0,0.0,0.0,6000.0,-1976414.0,0.0,-2361081.0,0.0,-100.63231499450535
0.0,1.0,0.0,0.0,2.0,0.0,-13.0,0.0,0.0,5.0,-2.0,-10.0,0.0,0.0,0.0,-32.0,0.0,-6.688183715041378
0.0,0.0,0.0,0.0,0.0,0.0,-39990073322.0,-74564992026.0,0.0,0.0,0.0,-84213405364.0,5959002000.0,-52831722632.0,0.0,-712524663099.0,0.0,-1051.3922523234178
0.0,0.0,0.0,186.0,0.0,0.0,372.0,0.0,0.0,0.0,0.0,-132.0,0.0,0.0,0.0,-637.0,13.0,-34.15643163587319
0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,12.0,0.0,0.0,0.0,0.0,-6.0,0.0,-107.0,2.0,-5.3413097447785916
0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,-3.0,17.0,0.0,0.0,0.0,-53.0,0.0,0.0,0.0,42.45302282000813
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.0,0.0,0.0,4.0,-57.0,0.0,15.99585580112822
0.0,0.0,0.0,0.0,43342805.0,8279280.0,0.0,-3303432.0,98130130.0,3035736.0,-43342805.0,0.0,264000.0,-12142944.0,0.0,-788352752.0,0.0,-8.33507034788252
0.0,0.0,0.0,186.0,0.0,372.0,0.0,0.0,0.0,0.0,0.0,-132.0,0.0,0.0,0.0,-637.0,13.0,-34.15643163587319
0.0,0.0,0.0,0.0,295376228568.0,0.0,-1197820256851.0,-35357421015.0,0.0,0.0,-295376228568.0,-42579784586.0,2825655000.0,-22404629104.0,0.0,-26765214216.0,0.0,-146.67070254609328
134378310.0,0.0,0.0,32522504.0,11820765.0,0.0,0.0,-900936.0,0.0,0.0,-11820765.0,0.0,72000.0,-17917108.0,0.0,-215005296.0,0.0,-906.8705839997992
689940.0,0.0,0.0,0.0,535560.0,0.0,-2591425.0,-62565.0,0.0,91992.0,-535560.0,68994.0,5000.0,-367968.0,0.0,-1103904.0,0.0,-390.25985266330883
0.0,0.0,0.0,0.0,15377930.0,24604688.0,0.0,-48875778.0,0.0,0.0,-15377930.0,-167529166.0,3906000.0,77698978.0,0.0,-1592829049.0,0.0,-346.56740129925663
0.0,9.0,0.0,0.0,12.0,0.0,0.0,0.0,8.0,0.0,-12.0,-16.0,0.0,0.0,16.0,-244.0,0.0,-55.93767427798106
328454.0,0.0,0.0,0.0,0.0,0.0,0.0,-25026.0,0.0,4310.0,0.0,-54616.0,2000.0,0.0,0.0,-787027.0,0.0,-1055.014968144335
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,-16.0,0.0,39.46382550489139
449185.0,0.0,0.0,0.0,0.0,0.0,-41686.0,-25026.0,0.0,0.0,0.0,0.0,2000.0,-45996.0,0.0,-787027.0,0.0,-1185.183437677274
0.0,0.0,0.0,8.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,4.0,-65.0,0.0,-14.687754326610895
0.0,0.0,0.0,267356.0,0.0,539022.0,0.0,-25026.0,0.0,0.0,0.0,-179674.0,2000.0,0.0,0.0,-966701.0,0.0,-196.71749990729091
0.0,0.0,0.0,72.0,0.0,0.0,248.0,0.0,0.0,0.0,0.0,-88.0,0.0,0.0,52.0,-741.0,0.0,-12.89098989361026
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,60.0,0.0,-120.0,0.0,-52.0,52.0,-741.0,0.0,15.946929916390063
0.0,0.0,0.0,0.0,0.0,0.0,-8465299323.0,-2263539135.0,-2347452419.0,0.0,0.0,0.0,180895000.0,-4160223210.0,0.0,-3309448535.0,0.0,-1481.5434601507322
0.0,0.0,0.0,0.0,0.0,0.0,-820277.0,-187695.0,-253816.0,0.0,0.0,0.0,15000.0,-344970.0,0.0,0.0,0.0,-1571.9803167303296
0.0,0.0,0.0,-31578.0,0.0,0.0,-238344.0,-112617.0,0.0,0.0,0.0,-59004.0,9000.0,-194583.0,0.0,-1019102.0,20798.0,-915.1059005129614
0.0,0.0,0.0,0.0,0.0,0.0,-32.0,0.0,0.0,12.0,0.0,0.0,0.0,-28.0,4.0,-57.0,0.0,47.02072046388644
0.0,0.0,0.0,0.0,443405119680.0,0.0,0.0,-411800252322.0,1197820256851.0,0.0,-443405119680.0,-63918801360.0,32909794000.0,-692940641052.0,0.0,-11321443996079.0,0.0,-356.51872761589703
0.0,0.0,0.0,1299866.0,0.0,0.0,0.0,-563085.0,-505932.0,0.0,0.0,0.0,45000.0,-1684843.0,0.0,0.0,0.0,-1892.304390739058
0.0,4042665.0,0.0,30518720.0,5390220.0,0.0,0.0,-300312.0,0.0,7905656.0,-5390220.0,0.0,24000.0,-31622624.0,0.0,-9444324.0,0.0,-112.63935863310182
117819750.0,0.0,0.0,0.0,11820765.0,0.0,-47127900.0,-900936.0,0.0,0.0,-11820765.0,-13437831.0,72000.0,0.0,0.0,-192438925.0,3927325.0,-851.434575542148
0.0,0.0,0.0,0.0,57503420.0,92005472.0,0.0,-65167704.0,0.0,0.0,-57503420.0,-275171540.0,5208000.0,0.0,155397956.0,-2214420873.0,0.0,-297.41266677880765
0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,12.0,-171.0,0.0,8.55294763975327
0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,-2.0,0.0,2.0,0.0,-43.0,0.0,-3.461278275480297
0.0,0.0,0.0,0.0,369737015.0,0.0,-6545790752.0,-4413372639.0,0.0,0.0,-369737015.0,-2284545937.0,352703000.0,-5826917657.0,0.0,-32737175092.0,0.0,-1128.8923818425626
0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-3.0,0.0,-24.846188045998375
340080.0,0.0,0.0,0.0,321336.0,0.0,-1369567.0,-37539.0,0.0,45344.0,-321336.0,-46322.0,3000.0,-181376.0,68016.0,-969228.0,0.0,-329.9685695027255
0.0,135.0,0.0,0.0,180.0,0.0,0.0,0.0,1020.0,264.0,-180.0,0.0,0.0,-1056.0,0.0,-8624.0,176.0,-16.804799035230232
0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,-4.0,0.0,0.0,4.0,-61.0,0.0,-1.9891863310100553
0.0,0.0,0.0,14742.0,0.0,0.0,-121888.0,-187695.0,0.0,0.0,0.0,0.0,15000.0,-520985.0,168644.0,-2403177.0,0.0,-735.4608784969215
0.0,0.0,0.0,-6153164.0,0.0,0.0,-8640006.0,-2252340.0,0.0,0.0,0.0,-4341480.0,180000.0,3278422.0,0.0,-67207651.0,0.0,-331.3228290625527
0.0,0.0,0.0,13548056.0,5141376.0,0.0,0.0,-600624.0,0.0,0.0,-5141376.0,0.0,48000.0,-9121816.0,1243884.0,-17725347.0,0.0,-109.41634353600696
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-116788884252.0,0.0,0.0,0.0,-121848168120.0,9333404000.0,-165489428524.0,72687971452.0,-1603259504515.0,0.0,-761.0906415736257
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45215250006.0,46067234905.0,5606360448.0,0.0,0.0,3613462000.0,-94315119972.0,0.0,-607443966167.0,0.0,-755.1527538579331
0.0,0.0,0.0,0.0,8319924600.0,0.0,-50750486887.0,-5288556885.0,-4330799376.0,0.0,-8319924600.0,0.0,422645000.0,-9719989710.0,0.0,0.0,0.0,-757.0492238659693
0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,12.0,0.0,-44.0,0.0,0.0,20.0,-285.0,0.0,2.749981133722164
0.0,0.0,0.0,0.0,28479902568.0,0.0,-137806280365.0,-16276897887.0,0.0,2803180224.0,-28479902568.0,0.0,1300799000.0,-47157559986.0,11635424136.0,-165804793938.0,0.0,-450.4727374572693
15495534945.0,0.0,0.0,0.0,2232535416.0,0.0,-10802614255.0,-1124130381.0,0.0,0.0,-2232535416.0,0.0,89837000.0,-2066071326.0,0.0,-27150070419.0,0.0,-935.1570769970986
0.0,0.0,0.0,0.0,1606680.0,0.0,-6847835.0,-187695.0,0.0,158704.0,-1606680.0,-367642.0,15000.0,-294736.0,0.0,-544128.0,0.0,-121.20617776567522
0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,-4.0,-16.0,0.0,16.0,0.0,-328.0,0.0,-21.669912168383156
31.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,8.0,-114.0,0.0,-523.4121634543351
