M_SO4ex_gen,M_H2Sex_gen,M_ATPex_srb,M_CO2ex_gen,M_H2pool_gen,M_ATPex_fap,M_hv_gen,M_glycpool_gen,M_O2expool_gen,M_PHB_fap,M_polyglcex_gen,M_NH3_syn,M_ATPex_syn,M_glyox_syn,M_H2ex_gen,M_ac_pool,M_bm_fap_srb_syn,objective
-1.537793000000000000e+07,1.537793000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.592829049000000000e+09,7.769897800000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.887577800000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,2.460468800000000000e+07,-1.675291660000000000e+08,3.906000000000000000e+06,0.000000000000000000e+00
-1.200000000000000000e+01,1.200000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.440000000000000000e+02,0.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01,0.000000000000000000e+00,-1.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.284540000000000000e+05,-7.870270000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,4.310000000000000000e+03,0.000000000000000000e+00,-2.502600000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.461600000000000000e+04,2.000000000000000000e+03,0.000000000000000000e+00
-1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.600000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.168600000000000000e+04,4.491850000000000000e+05,-7.870270000000000000e+05,-4.599600000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.502600000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,2.400000000000000000e+01,0.000000000000000000e+00,-6.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,-8.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.673560000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,-9.667010000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.502600000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,5.390220000000000000e+05,-1.796740000000000000e+05,2.000000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.200000000000000000e+01,2.480000000000000000e+02,0.000000000000000000e+00,-7.410000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.200000000000000000e+01,0.000000000000000000e+00,-8.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.410000000000000000e+02,-5.200000000000000000e+01,4.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.200000000000000000e+01,0.000000000000000000e+00,-1.200000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.465299323000000000e+09,0.000000000000000000e+00,-3.309448535000000000e+09,-4.160223210000000000e+09,-2.347452419000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,-2.263539135000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.808950000000000000e+08,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.202770000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,-3.449700000000000000e+05,-2.538160000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,-1.876950000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+04,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.157800000000000000e+04,-2.383440000000000000e+05,0.000000000000000000e+00,-1.019102000000000000e+06,-1.945830000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,2.079800000000000000e+04,-1.126170000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.900400000000000000e+04,9.000000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.200000000000000000e+01,0.000000000000000000e+00,-5.700000000000000000e+01,-2.800000000000000000e+01,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.434051196800000000e+11,4.434051196800000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.132144399607900000e+13,-6.929406410520000000e+11,1.197820256851000000e+12,0.000000000000000000e+00,0.000000000000000000e+00,-4.118002523220000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.391880136000000000e+10,3.290979400000000000e+10,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.299866000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.684843000000000000e+06,-5.059320000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,-5.630850000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.500000000000000000e+04,0.000000000000000000e+00
-5.390220000000000000e+06,5.390220000000000000e+06,4.042665000000000000e+06,3.051872000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,-9.444324000000000000e+06,-3.162262400000000000e+07,0.000000000000000000e+00,7.905656000000000000e+06,0.000000000000000000e+00,-3.003120000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.400000000000000000e+04,0.000000000000000000e+00
-1.182076500000000000e+07,1.182076500000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,-4.712790000000000000e+07,1.178197500000000000e+08,-1.924389250000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.927325000000000000e+06,-9.009360000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.343783100000000000e+07,7.200000000000000000e+04,0.000000000000000000e+00
-5.750342000000000000e+07,5.750342000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.214420873000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.516770400000000000e+07,0.000000000000000000e+00,1.553979560000000000e+08,9.200547200000000000e+07,-2.751715400000000000e+08,5.208000000000000000e+06,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.710000000000000000e+02,-8.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,-4.300000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.697370150000000000e+08,3.697370150000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,-6.545790752000000000e+09,0.000000000000000000e+00,-3.273717509200000000e+10,-5.826917657000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.413372639000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.284545937000000000e+09,3.527030000000000000e+08,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.213360000000000000e+05,3.213360000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,-1.369567000000000000e+06,3.400800000000000000e+05,-9.692280000000000000e+05,-1.813760000000000000e+05,0.000000000000000000e+00,4.534400000000000000e+04,0.000000000000000000e+00,-3.753900000000000000e+04,0.000000000000000000e+00,6.801600000000000000e+04,0.000000000000000000e+00,-4.632200000000000000e+04,3.000000000000000000e+03,0.000000000000000000e+00
-1.800000000000000000e+02,1.800000000000000000e+02,1.350000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.624000000000000000e+03,-1.056000000000000000e+03,1.020000000000000000e+03,2.640000000000000000e+02,1.760000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.100000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.200000000000000000e+01,-4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.474200000000000000e+04,-1.218880000000000000e+05,0.000000000000000000e+00,-2.403177000000000000e+06,-5.209850000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.876950000000000000e+05,0.000000000000000000e+00,1.686440000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+04,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.153164000000000000e+06,-8.640006000000000000e+06,0.000000000000000000e+00,-6.720765100000000000e+07,3.278422000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.252340000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.341480000000000000e+06,1.800000000000000000e+05,0.000000000000000000e+00
-5.141376000000000000e+06,5.141376000000000000e+06,0.000000000000000000e+00,1.354805600000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,-1.772534700000000000e+07,-9.121816000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.006240000000000000e+05,0.000000000000000000e+00,1.243884000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,4.800000000000000000e+04,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.603259504515000000e+12,-1.654894285240000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.167888842520000000e+11,0.000000000000000000e+00,7.268797145200000000e+10,0.000000000000000000e+00,-1.218481681200000000e+11,9.333404000000000000e+09,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.074439661670000000e+11,-9.431511997200000000e+10,4.606723490500000000e+10,5.606360448000000000e+09,0.000000000000000000e+00,-4.521525000600000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.613462000000000000e+09,0.000000000000000000e+00
-8.319924600000000000e+09,8.319924600000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,-5.075048688700000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,-9.719989710000000000e+09,-4.330799376000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,-5.288556885000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.226450000000000000e+08,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01,0.000000000000000000e+00,-2.850000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,-4.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.847990256800000000e+10,2.847990256800000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,-1.378062803650000000e+11,0.000000000000000000e+00,-1.658047939380000000e+11,-4.715755998600000000e+10,0.000000000000000000e+00,2.803180224000000000e+09,0.000000000000000000e+00,-1.627689788700000000e+10,0.000000000000000000e+00,1.163542413600000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,1.300799000000000000e+09,0.000000000000000000e+00
-2.232535416000000000e+09,2.232535416000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,-1.080261425500000000e+10,1.549553494500000000e+10,-2.715007041900000000e+10,-2.066071326000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.124130381000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.983700000000000000e+07,0.000000000000000000e+00
-1.606680000000000000e+06,1.606680000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,-6.847835000000000000e+06,0.000000000000000000e+00,-5.441280000000000000e+05,-2.947360000000000000e+05,0.000000000000000000e+00,1.587040000000000000e+05,0.000000000000000000e+00,-1.876950000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.676420000000000000e+05,1.500000000000000000e+04,0.000000000000000000e+00
-4.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.280000000000000000e+02,1.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.000000000000000000e+00,0.000000000000000000e+00,3.100000000000000000e+01,-1.140000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.480306099543308000e+16,1.480306099543308000e+16,0.000000000000000000e+00,0.000000000000000000e+00,-6.309216470713613600e+16,0.000000000000000000e+00,-9.027585572486208000e+15,-4.176440800923248000e+15,0.000000000000000000e+00,2.482595847480320000e+14,0.000000000000000000e+00,-3.163261201358139000e+15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.133926455269410000e+15,2.527979862030000000e+14,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.991509300000000000e+07,-3.553251000000000000e+06,1.476003000000000000e+06,0.000000000000000000e+00,1.222757000000000000e+06,-3.491127000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.531462000000000000e+06,2.790000000000000000e+05,0.000000000000000000e+00
-1.938863000000000000e+06,1.938863000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,-8.130626000000000000e+06,3.104730000000000000e+06,-4.967568000000000000e+06,-4.139640000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.252340000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.800000000000000000e+04,0.000000000000000000e+00
-6.000000000000000000e+01,6.000000000000000000e+01,4.500000000000000000e+01,1.520000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.710000000000000000e+02,-8.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.317477600000000000e+07,1.317477600000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,-5.479192700000000000e+07,0.000000000000000000e+00,-9.692280000000000000e+05,-1.995136000000000000e+06,0.000000000000000000e+00,4.987840000000000000e+05,0.000000000000000000e+00,-1.539099000000000000e+06,0.000000000000000000e+00,6.801600000000000000e+04,0.000000000000000000e+00,-1.899202000000000000e+06,1.230000000000000000e+05,0.000000000000000000e+00
-6.500000000000000000e+01,6.500000000000000000e+01,0.000000000000000000e+00,1.180000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-4.560000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.200000000000000000e+01,0.000000000000000000e+00,-1.710000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,-2.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.343556142000000000e+09,8.055710131000000000e+09,-2.770571148100000000e+10,-4.792645212000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.607634122000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.083940000000000000e+08,0.000000000000000000e+00
-1.928016000000000000e+07,1.928016000000000000e+07,0.000000000000000000e+00,1.122426160000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,-4.446912000000000000e+07,-1.205218960000000000e+08,1.449939000000000000e+06,3.013047400000000000e+07,0.000000000000000000e+00,-2.252340000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.800000000000000000e+05,0.000000000000000000e+00
-5.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+01,-3.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.548000000000000000e+03,0.000000000000000000e+00,9.300000000000000000e+01,1.860000000000000000e+02,5.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.280000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-9.821420616000000000e+09,9.821420616000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,-5.032628672900000000e+10,0.000000000000000000e+00,-3.102779769600000000e+10,-1.198161303000000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.463964119000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.939237356000000000e+09,4.366630000000000000e+08,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.465200000000000000e+04,0.000000000000000000e+00,-9.732750000000000000e+05,-2.041820000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.507800000000000000e+04,0.000000000000000000e+00,6.830000000000000000e+04,0.000000000000000000e+00,-2.106000000000000000e+03,6.000000000000000000e+03,0.000000000000000000e+00
-6.572285208000000000e+09,6.572285208000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,-2.801175385100000000e+10,0.000000000000000000e+00,-1.257342206400000000e+10,-3.576084208000000000e+09,0.000000000000000000e+00,2.125726720000000000e+08,0.000000000000000000e+00,-1.749805407000000000e+09,0.000000000000000000e+00,8.823454080000000000e+08,0.000000000000000000e+00,-9.474238660000000000e+08,1.398390000000000000e+08,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,-5.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.334280500000000000e+07,4.334280500000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,1.655856000000000000e+07,0.000000000000000000e+00,-7.883527520000000000e+08,-6.071472000000000000e+06,9.771616600000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,-3.303432000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.640000000000000000e+05,0.000000000000000000e+00
-1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.700000000000000000e+01,-4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.000000000000000000e+01,3.000000000000000000e+01,0.000000000000000000e+00,8.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.900000000000000000e+01,-4.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.100000000000000000e+01,-1.140000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,-8.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.996477504000000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,-4.367942397029000000e+12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.479807239680000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.245813214080000000e+11,2.780953600000000000e+10,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.270000000000000000e+02,-8.800000000000000000e+01,4.100000000000000000e+01,2.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.400000000000000000e+01,6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.634398572600000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,-6.169221323280000000e+11,-8.477836836700000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.020284760900000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.242144271000000000e+10,5.610393000000000000e+09,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.670000000000000000e+02,-2.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.640080000000000000e+05,9.640080000000000000e+05,0.000000000000000000e+00,7.738708000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,-2.223456000000000000e+06,-8.152672000000000000e+06,0.000000000000000000e+00,2.038168000000000000e+06,0.000000000000000000e+00,-1.126170000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.449939000000000000e+06,0.000000000000000000e+00,9.000000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.134758000000000000e+06,0.000000000000000000e+00,-1.522430000000000000e+07,0.000000000000000000e+00,-2.761329000000000000e+06,0.000000000000000000e+00,3.107000000000000000e+05,-2.252340000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.071740000000000000e+06,1.800000000000000000e+05,0.000000000000000000e+00
